DIVISION_NUM,Division Name,SVP,AVP,Location Name,Online Code,State,Location Description,Year,Adjusted COGS,Sales,Regular GM,Total GM
1,BCU,Karen Keller,Ryan Petersen,"ABC - MASON CITY, #246 [Closed:05/05/2018]",MASNIAYD,IA,Mason City IA Yard,1/1/16,560030.16,665168.8,105138.64,103792.3
1,BCU,Karen Keller,Ryan Petersen,"ABC - SIOUX CITY, #267 [Closed:03/17/2018]",SIOUIAYD,IA,Sioux City IA Yard,1/1/16,220784.42,276245.03,55460.61,55460.61
1,BCU,Karen Keller,Ryan Petersen,"WINONA DC, #397 [Closed:03/25/2016]",WINOMNDC,MN,Winona MN DC,1/1/16,3518.46,4843.98,1325.52,1680.29
1,BCU,Helen Hailey,Paul Ballard,"LEXINGTON, #893 [Closed:08/26/2017]",LEXIKYYD,KY,Lexington KY Yard,1/1/16,317856.45,412901.96,95045.51,95045.51
1,BCU,Helen Hailey,Paul Ballard,"SHELBYVILLE, #897 [Closed:06/02/2017]",SHELKYYD,KY,Shelbyville KY Yard,1/1/16,1076098.23,1407592.73,331494.5,331494.5
1,BCU,Justin Robb,Dennis Edwards,"HUNTERTOWN, #886 [Closed:08/26/2017]",HUNTINYD,IN,Huntertown IN Yard,1/1/16,2473117.62,3092101.5,618983.88,618983.88
1,BCU,Justin Robb,Dennis Edwards,"TERRE HAUTE, #870 [Closed:08/26/2017]",TERRINYD,IN,Terre Haute IN Yard,1/1/16,781545.97,890909.35,109363.38,109363.38
1,BCU,Justin Robb,Dennis Edwards,"BREESE, #800 [Closed:08/26/2017]",BREEILYD,IL,Breese IL Yard,1/1/16,876831.81,1138324.24,261492.43,261492.43
1,BCU,Justin Robb,Dennis Edwards,"TOLONO, #810 [Closed:08/26/2017]",TOLOILYD,IL,Tolono IL Yard,1/1/16,432584.29,517695.17,85110.88,85110.88
1,BCU,Justin Robb,Larry Smith,"PETOSKEY, #512 [Closed:10/14/2017]",PETOMIYD,MI,Petoskey MI Yard,1/1/16,723209.01,941049.85,217840.84,217840.84
1,BCU,Justin Robb,Larry Smith,"CADILLAC, #505 [Closed:10/14/2017]",CADIMIYD,MI,Cadillac MI Yard,1/1/16,552467.19,736398.88,183931.69,183963.23
1,BCU,Justin Robb,Larry Smith,"ST. HELEN, #518 [Closed:10/14/2017]",STHEMIYD,MI,St Helen MI Yard,1/1/16,316362.07,392731.27,76369.2,76369.2
1,BCU,Justin Robb,Larry Smith,"GAYLORD, #509 [Closed:10/14/2017]",GAYLMIYD,MI,Gaylord MI Yard,1/1/16,511304.23,663119.87,151815.64,151841.65
1,BCU,Justin Robb,Larry Smith,"ALPENA, #502 [Closed:10/14/2017]",ALPEMIYD,MI,Alpena MI Yard,1/1/16,355703.73,442647.05,86943.32,86967.33
1,BCU,Justin Robb,Larry Smith,"FREMONT, #564 [Closed:12/02/2017]",FREMMIYD,MI,Fremont MI Yard,1/1/16,282578.59,381156.59,98578,98578
1,BCU,Justin Robb,Larry Smith,"RUDYARD, #513 [Closed:10/14/2017]",RUDYMIYD,MI,Rudyard MI Yard,1/1/16,347558.27,462569.17,115010.9,115019.57
1,BCU,Justin Robb,Larry Smith,"ALMA, #501 [Closed:12/02/2017]",ALMAMIYD,MI,Alma MI Yard,1/1/16,186006.91,240515.09,54508.18,54508.18
1,BCU,Justin Robb,Larry Smith,"BAD AXE, #504 [Closed:12/02/2017]",BDAXMIYD,MI,Bad Axe MI Yard,1/1/16,223132.65,301429.42,78296.77,78317.09
1,BCU,Justin Robb,Larry Smith,"CARO, #506 [Closed:12/02/2017]",CAROMIYD,MI,Caro MI Yard,1/1/16,146118.74,196558.38,50439.64,50439.1
1,BCU,Justin Robb,Larry Smith,"SAGINAW (WEST), #515 [Closed:12/02/2017]",SAGIMIYD,MI,Saginaw MI Yard,1/1/16,1050799.06,1357017.79,306218.73,306217.09
1,BCU,Justin Robb,Larry Smith,"TRAVERSE CITY, #588 [Closed:10/25/2017]",TRAVMIYD,MI,Traverse City MI Yard,1/1/16,788755.58,1054457.98,265702.4,265702.4
1,BCU,Justin Robb,Larry Smith,"KALAMAZOO, #578 [Closed:12/02/2017]",KALAMIYD,MI,Kalamazoo MI Yard,1/1/16,495832.29,618072.68,122240.39,122240.39
1,BCU,Justin Robb,Todd Moore,"INDIANAPOLIS, #877",INDYINYD,IN,Indianapolis IN Yard,1/1/16,6411229.95,8469212.74,2057982.79,2058349.21
1,BCU,Justin Robb,Todd Moore,"MOORESVILLE TR, #879",MOORINMF,IN,Mooresville IN Truss,1/1/16,97.02,0,-97.02,97.02
2,BSS,Debra Kesner,Joel Lynch,"PALMER, #530",PALMAKYD,AK,Palmer AK Yard,1/1/16,223716.43,299966.05,76249.62,76248.42
2,BSS,Debra Kesner,Joel Lynch,"WASILLA MILLWORK SHOP, #43",WASIAKMW,AK,Wasilla AK Millwork,1/1/16,1000241.82,1400360.77,400118.95,403067.12
2,BSS,Debra Kesner,Joel Lynch,"BSS - SOLDOTNA, #110",SOLDAKYD,AK,Soldotna AK Yard,1/1/16,276170.08,379962.62,103792.54,103792.54
2,BSS,Debra Kesner,Joel Lynch,"MATSU GALCO, #68",WAMGAKYD,AK,Wasilla AK Yard (Mat-Su Galco),1/1/16,441.67,649.9,208.23,208.23
2,BSS,Debra Kesner,Joel Lynch,"KENAI, #100",KENAAKYD,AK,Kenai AK Yard,1/1/16,274241.46,364741.35,90499.89,90645.86
2,BSS,Debra Kesner,Joel Lynch,"FAIRBANKS, #30",FAIRAKYD,AK,Fairbanks AK Yard,1/1/16,931070.63,1285107.62,354036.99,354036.99
2,BSS,Debra Kesner,Joel Lynch,"SITKA, #70",SITKAKYD,AK,Sitka AK Yard,1/1/16,322681.44,433757.51,111076.07,111076.07
2,BSS,Debra Kesner,Joel Lynch,"WASILLA, #40",WASIAKYD,AK,Wasilla AK Yard,1/1/16,207463.21,312257.11,104793.9,104793.9
2,BSS,Debra Kesner,Joel Lynch,"SEWARD, #130",SEWAAKYD,AK,Seward AK Yard,1/1/16,167329.86,223869.04,56539.18,56493.47
2,BSS,Debra Kesner,Joel Lynch,"KODIAK, #90",KODIAKYD,AK,Kodiak AK Yard,1/1/16,204735.26,317777.69,113042.43,113042.43
2,BSS,Debra Kesner,Joel Lynch,"HMER, #120",HOMRAKYD,AK,HMEr AK Yard,1/1/16,501951.72,725088.56,223136.84,223136.84
2,BSS,Debra Kesner,Randy Bridwell,"MILLWORK PRODUCTION, #23",ANCHAKMW,AK,Anchorage AK Millwork,1/1/16,1848941.82,2583270.1,734328.28,761446.77
2,BSS,Debra Kesner,Randy Bridwell,"LAKE OTIS, #170",LKOTAKYD,AK,Lake Otis AK Yard,1/1/16,141025.57,181986.26,40960.69,40960.69
2,BSS,Debra Kesner,Randy Bridwell,"PANEL PLANT - BIRCHWOOD, #27",BRWDAKMF,AK,Birchwood AK Panel,1/1/16,-22.82,0,22.82,22.82
2,BSS,Debra Kesner,Randy Bridwell,"GALCO BUILDING PRODUCTS, #60",ANCHALDC,AK,Anchorage AK DC (Galco),1/1/16,81.01,0,-81.01,81.01
2,BSS,Debra Kesner,Randy Bridwell,"BSS - LOIS DRIVE, #20",ANCHAKYD,AK,Anchorage AK Yard (Lois Drive),1/1/16,1110631,1401119.11,290488.11,290498.9
2,BSS,Debra Kesner,Randy Bridwell,"EAGLE RIVER, #140",EAGLAKYD,AK,Eagle River AK Yard,1/1/16,187757.27,237582.44,49825.17,49825.17
3,Lumbermens,Debra Kesner,Bob Crowson,"ABC POST FALLS 028, #28",POSTIDYD,ID,Post Falls ID Yard,1/1/16,11085.31,13405.98,2320.67,2320.67
3,Lumbermens,Debra Kesner,Bob Crowson,"ABC SPOKANE 019, #19",SPOKWAYD,WA,Spokane WA Yard,1/1/16,898585.04,1114192.88,215607.84,215607.84
3,Lumbermens,Debra Kesner,John Davis,"ABC MCCALL 703, #703",MCCAIDYD,ID,McCall ID Yard,1/1/16,378748.48,508989.11,130240.63,130240.63
3,Lumbermens,Debra Kesner,John Davis,"ABC WENATCHEE 802, #802",WENAWAYD,WA,Wenatchee WA Yard,1/1/16,206396.84,259867.81,53470.97,53470.97
3,Lumbermens,Debra Kesner,John Davis,"ABC HERMISTON 709, #709",HERMORYD,OR,Hermiston OR Yard,1/1/16,154931.94,214668.2,59736.26,59736.26
3,Lumbermens,Debra Kesner,John Davis,"ABC YAKIMA 023, #23",YAKIWAYD,WA,Yakima WA Yard,1/1/16,308818.59,395155.42,86336.83,86336.83
3,Lumbermens,Debra Kesner,John Davis,"ABC KENNEWICK 714, #714",KENNWAYD,WA,Kennewick WA Yard,1/1/16,920967.34,1186656.65,265689.31,265689.31
3,Lumbermens,Debra Kesner,John Davis,"ABC MERIDIAN 701, #701",MERIIDYD,ID,Boise ID Yard,1/1/16,777.66,947.62,169.96,169.96
3,Lumbermens,Debra Kesner,John Davis,"BOISE MILLWORK, #719",MERIIDMW,ID,Boise ID Millwork,1/1/16,1985623.24,2541213.29,555590.05,555610.39
3,Lumbermens,Debra Kesner,John Davis,"ABC OTHELLO 710, #710",OTHEWAYD,WA,Othello WA Yard,1/1/16,176479.3,224847.86,48368.56,48368.56
3,Lumbermens,Debra Kesner,John Davis,"ABC WALLA WALLA 706, #706",WALLWAYD,WA,Walla Walla WA Yard,1/1/16,39571.6,48030.97,8459.37,8459.37
3,Lumbermens,Debra Kesner,John Davis,"ABC WALLA WALLA MFG, #707",WALLWAMF,WA,Walla Walla WA Truss,1/1/16,257923.57,317591.01,59667.44,59667.44
3,Lumbermens,Debra Kesner,John Hoch,"ABC TANGENT 602, #602",TANGORYD,OR,Tangent OR Yard,1/1/16,513749.71,600533.12,86783.41,86783.41
3,Lumbermens,Debra Kesner,John Hoch,"ABC COOS BAY 601, #601",COOSORYD,OR,Coos Bay OR Yard,1/1/16,325322.25,451886.59,126564.34,126564.34
3,Lumbermens,Debra Kesner,John Hoch,"ABC NEWPORT 609, #609",NEWPORYD,OR,Newport OR Yard,1/1/16,109011.55,142078.51,33066.96,33066.96
3,Lumbermens,Debra Kesner,John Hoch,"ABC CLACKAMAS MILLWK, #610",CLACORMW,OR,Clackamas OR Millwork,1/1/16,3227910.86,4062472.71,834561.85,834561.85
3,Lumbermens,Debra Kesner,John Hoch,"ABC VANCOUVER 009, #9",VANCWAYD,WA,Vancouver WA Yard,1/1/16,37536.86,49855.13,12318.27,12318.27
3,Lumbermens,Debra Kesner,John Hoch,"ABC SEASIDE 803, #803",SEASORYD,OR,Seaside OR Yard,1/1/16,972052.8,1321702.94,349650.14,349650.14
3,Lumbermens,Debra Kesner,John Hoch,"ABC BEND BRANCH 807, #807",BENDORYD,OR,Bend OR Yard,1/1/16,1906808.1,2516790.32,609982.22,609982.22
3,Lumbermens,Debra Kesner,John Hoch,"ABC LAKEVIEW 708, #708",LKVWORYD,OR,Lakeview OR Yard,1/1/16,111421.71,150093.63,38671.92,38671.92
3,Lumbermens,Debra Kesner,John Hoch,"ABC MCMINNVILLE 603, #603",MCMNORYD,OR,McMinnville OR Yard,1/1/16,892303.76,1125325.2,233021.44,233021.44
3,Lumbermens,Debra Kesner,John Hoch,"ABC FOREST GROVE 604, #604",FOGRORYD,OR,Forest Grove OR Yard,1/1/16,97009.34,132364.21,35354.87,35354.87
3,Lumbermens,Debra Kesner,John Hoch,"ABC LINCOLN CITY 607, #607",LINCORYD,OR,Lincoln City OR Yard,1/1/16,195803.73,243787.86,47984.13,47984.13
3,Lumbermens,Debra Kesner,John Hoch,"ABC CLACKAMAS 606, #606",CLACORYD,OR,Clackamas OR Yard,1/1/16,6135.38,8098.26,1962.88,1962.88
3,Lumbermens,Debra Kesner,Scott Munson,"ABC GRAHAM 504, #504",GRAHWAYD,WA,Graham WA Yard,1/1/16,633479.12,819170.53,185691.41,185691.41
3,Lumbermens,Debra Kesner,Scott Munson,"ABC ARLINGTON DC, #667",ARLIWAYD,WA,Arlington WA Yard,1/1/16,1983850.56,2395867,412016.44,412016.44
3,Lumbermens,Debra Kesner,Scott Munson,"ABC OLYMPIA 010, #10",OLYMWAYD,WA,Olympia WA Yard,1/1/16,348274.83,452943.31,104668.48,104668.48
3,Lumbermens,Debra Kesner,Scott Munson,"ABC FIFE 501, #501",FIFEWAYD,WA,Fife WA Yard,1/1/16,589308.31,776434.58,187126.27,187126.27
3,Lumbermens,Debra Kesner,Scott Munson,"ABC FERNDALE, #663",FERNWAYD,WA,Ferndale WA Yard,1/1/16,435024.7,550912.7,115888,115888
3,Lumbermens,Debra Kesner,Scott Munson,"ABC GIG HARBOR 506, #506",GIGHWAYD,WA,Gig Harbor WA Yard,1/1/16,396162.93,523291.65,127128.72,127128.72
3,Lumbermens,Debra Kesner,Scott Munson,"ABC LONGVIEW 018, #18",LONGWAYD,WA,Longview WA Yard,1/1/16,167121.45,225676.45,58555,58555
3,Lumbermens,Debra Kesner,Scott Munson,"ABC HOODSPORT 025, #25",HOODWAYD,WA,Hoodsport WA Yard,1/1/16,9915.97,13236.44,3320.47,3320.47
3,Lumbermens,Debra Kesner,Scott Munson,"ABC SHELTON 002, #2",SHELWAYD,WA,Shelton WA Yard,1/1/16,792350.7,1002181.29,209830.59,209830.59
3,Lumbermens,Debra Kesner,Scott Munson,"ABC BAINBRIDGE 004, #4",BAINWAYD,WA,Bainbridge Island WA Yard,1/1/16,445582.68,553773.14,108190.46,108190.46
3,Lumbermens,Debra Kesner,Scott Munson,"ABC SPANAWAY 503, #503",SPANWAYD,WA,Spanaway WA Yard,1/1/16,1715206.85,2095118.77,379911.92,379911.92
3,Lumbermens,Phil Pearson,Richard Goodman,"ABC PRESCOTT 035, #35",PRESAZYD,AZ,Prescott Valley AZ Yard,1/1/16,527099.12,639765.5,112666.38,112666.38
3,Lumbermens,Phil Pearson,Richard Goodman,"ABC SHOW LOW 040, #40",SHOWAZYD,AZ,Show Low AZ Yard,1/1/16,347771.61,455927.9,108156.29,108156.29
3,Lumbermens,Phil Pearson,Richard Goodman,"ABC LAKE HAVASU 036, #36",LKHAAZYD,AZ,Lake Havasu City AZ Yard,1/1/16,431877.63,552077.99,120200.36,120200.36
3,Lumbermens,Phil Pearson,Richard Goodman,"ABC SEDONA 033, #33",SEDOAZHC,AZ,Sedona AZ HME Center,1/1/16,604981.96,780707.54,175725.58,175725.58
3,Lumbermens,Phil Pearson,Richard Goodman,"ABC FLAGSTAFF 031, #31",FLAGAZYD,AZ,Flagstaff AZ Yard,1/1/16,501149.31,673096.96,171947.65,171947.65
4,HME,Karen Keller,Brent Guetz,"LITTLETON LUMBER, #1 [Closed:12/11/2017]",LITTCOYD,CO,Littleton CO Yard,1/1/16,840.98,1122.3,281.32,281.32
4,HME,Karen Keller,Brent Guetz,"LONGMONT MILLWORK, #16 [Closed:12/11/2017]",LONGCOMW,CO,Longmont CO Millwork,1/1/16,1339865.36,1794464.33,454598.97,454598.97
4,HME,Karen Keller,Brent Guetz,"COLORADO SPRINGS MILLWORK, #20 [Closed:12/11/2017]",COSPCOMW,CO,Colorado Springs CO Millwork,1/1/16,2705841.28,3833692.3,1127851.02,1127851.02
4,HME,Karen Keller,Brent Guetz,"LITTLETON MILLWORK, #5 [Closed:12/11/2017]",LITTCOMW,CO,Littleton CO Millwork,1/1/16,4326429.15,5905246.68,1578817.53,1578853.03
4,HME,Karen Keller,Brent Guetz,"COLORADO SPRINGS LUMBER, #4 [Closed:12/11/2017]",COSPCOYD,CO,Colorado Springs CO Yard,1/1/16,676.8,838.46,161.66,161.66
5,DXL,Phil Pearson,John Mayhew,"EL CAJON, #4",ELCACAHC,CA,El Cajon CA HME Center,1/1/16,368857.4,496251.19,127393.79,127393.79
5,DXL,Phil Pearson,John Mayhew,"SOUTH BAY, #9",SBAYCAHC,CA,South Bay CA HME Center,1/1/16,400922.88,533881.41,132958.53,132958.53
5,DXL,Phil Pearson,John Mayhew,"LA MESA DOOR SHOP, #51",LMESCAMW,CA,La Mesa CA Millwork,1/1/16,2882.99,3639.49,756.5,2507.34
5,DXL,Phil Pearson,John Mayhew,"LA MESA, #12",LMESCAHC,CA,La Mesa CA HME Center,1/1/16,2627972.23,3502920.43,874948.2,874949.42
5,DXL,Phil Pearson,John Mayhew,"RANCHO SAN DIEGO, #15",RSDICAHC,CA,Rancho San Diego CA HME Center,1/1/16,310498.03,422211.62,111713.59,111713.59
5,DXL,Phil Pearson,John Mayhew,"MIRAMAR, #11",MIRACAHC,CA,Miramar CA HME Center,1/1/16,1254337.08,1653976.13,399639.05,399639.05
5,DXL,Phil Pearson,John Mayhew,"DISTRIBUTION CENTER, #7",NATBCADC,CA,National City CA DC (Bay Marina),1/1/16,0,0,0,5772.05
5,DXL,Phil Pearson,John Mayhew,"KEARNY MESA, #14",KEARCAHC,CA,Kearny Mesa CA HME Center,1/1/16,2340017.62,3181202.05,841184.43,841184.43
5,DXL,Phil Pearson,John Mayhew,"SOLANA BEACH, #6",SOLACAHC,CA,Solana Beach CA HME Center,1/1/16,2564421.95,3497856.19,933434.24,933423.53
5,DXL,Phil Pearson,John Mayhew,"SPORTS ARENA, #1",SDIECAHC,CA,Sports Arena CA HME Center,1/1/16,1039243.21,1435627.24,396384.03,396384.03
5,DXL,Phil Pearson,John Mayhew,"ESCONDIDO, #3",ESCOCAHC,CA,Escondido CA HME Center,1/1/16,1616851.84,2236755.17,619903.33,619903.33
5,DXL,Phil Pearson,Lee Jardine,"FELTON, #61",FELTCAHC,CA,Felton CA HME Center,1/1/16,1144.22,1424.78,280.56,280.56
5,DXL,Phil Pearson,Lee Jardine,"SAN LORENZO DOOR SHOP, #57",SANCCASR,CA,Santa Cruz CA Showroom,1/1/16,2207004.18,2986530.53,779526.35,779526.35
5,DXL,Phil Pearson,Lee Jardine,"SALINAS, #58",SALICAHC,CA,Salinas CA HME Center,1/1/16,159165.97,207543.58,48377.61,48377.61
5,DXL,Phil Pearson,Lee Jardine,"41ST AVE, #55",SOQUCAHC,CA,Soquel CA HME Center,1/1/16,3317.28,4164.99,847.71,847.71
5,DXL,Phil Pearson,Lee Jardine,"RIVER STREET, #63",SCRUCAHC,CA,Santa Cruz CA HME Center,1/1/16,5662.41,7941.63,2279.22,2279.22
9,HPE,Robert Cody,Ronny Cannon,"TALLAHASSEE, FL, #83 [Closed:03/20/2016]",TALLFLYD,FL,Tallahassee FL Yard,1/1/16,144225.58,191465.24,47239.66,47239.66
9,HPE,Phil Pearson,Pat Chiado,"ALBUQUERQUE DOOR, #140 [Closed:08/21/2017]",ALBUNMMW,NM,Albuquerque NM Millwork,1/1/16,666908.4,880654.66,213746.26,213746.26
9,HPE,Colin Robert,Chris Holmes,"PROSPER LUMBER, #12 [Closed:01/31/2016]",PROSTXYD,TX,Prosper TX Yard,1/1/16,8289.43,11088,2798.57,2798.57
9,HPE,Colin Robert,Chris Holmes,"DFW MILLWORK, #52 [Closed:01/31/2016]",IRVGTXMW,TX,Irving TX Millwork,1/1/16,247777.87,344890.8,97112.93,97112.93
9,HPE,Colin Robert,Chris Holmes,"FT WORTH LUMBER, #7 [Closed:01/31/2016]",FTWOTXYD,TX,Ft Worth TX Yard,1/1/16,6988.82,9366,2377.18,2377.18
9,HPE,Colin Robert,David Scott,"KATY LUMBER, #14 [Closed:10/16/2017]",KATYTXYD,TX,Katy TX Yard,1/1/16,0,0,0,0
9,HPE,Colin Robert,David Scott,"CONROE LUMBER, #15 [Closed:10/16/2017]",CONRTXYD,TX,Conroe TX Yard,1/1/16,4121.21,5650.75,1529.54,1529.54
9,HPE,Colin Robert,David Scott,"COLLEGE STATION, #10 [Closed:10/16/2017]",COLLTXYD,TX,College Station TX Yard,1/1/16,1381213.52,1930820.01,549606.49,549606.49
9,HPE,Colin Robert,David Scott,"HOUSTON MILL, #53 [Closed:10/16/2017]",HOUSTXMW,TX,Houston TX Millwork,1/1/16,1448472.57,1945271.37,496798.8,496798.8
9,HPE,Colin Robert,Jordan Williams,"NORMAN LUMBER, #4 [Closed:08/21/2017]",OKCSOKYD,OK,Oklahoma City OK Yard (South),1/1/16,1148.97,2145.69,996.72,996.72
9,HPE,Colin Robert,Jordan Williams,"EDMOND LUMBER, #3 [Closed:08/21/2017]",OKCNOKYD,OK,Oklahoma City OK Yard (North),1/1/16,690,1209.14,519.14,519.14
9,HPE,Colin Robert,Jordan Williams,"KEYSTONE MILL, #20 [Closed:08/21/2017]",BRAROKDC,OK,Keystone OK Mill DC,1/1/16,940.54,1107,166.46,1937.81
9,HPE,Colin Robert,Jordan Williams,"OKC MILL, #29 [Closed:08/21/2017]",OKCTOKMW,OK,Oklahoma City OK Millwork,1/1/16,4151393.95,5930548.12,1779154.17,1779154.17
9,HPE,Colin Robert,Mike Raguse,"AUSTIN MILWORK, #51 [Closed:11/22/2016]",ROUNTXMW,TX,Round Rock TX Millwork,1/1/16,5778534.09,8040726.91,2262192.82,2261937.03
9,HPE,Colin Robert,Mike Raguse,"FREDRICKSBURG, TX, #93 [Closed:08/21/2017]",FREDTXYD,TX,Fredericksburg TX Yard,1/1/16,558373.26,789039.88,230666.62,230666.62
9,HPE,Colin Robert,Rick Salinas,"ROCKPORT, #95 [Closed:02/05/2018]",ROCKTXYD,TX,Rockport TX Retail,1/1/16,1419732.92,1927313.42,507580.5,507580.5
9,HPE,Helen Hailey,Brian Richardson,"PENSACOLA MILLWORK, #89 [Closed:03/20/2016]",PENSFLMW,FL,Pensacola FL Millwork,1/1/16,737948.48,983531.68,245583.2,245583.2
9,HPE,Helen Hailey,Brian Richardson,"PANAMA CITY LUMBER, #179 [Closed:03/20/2016]",PANAFLYD,FL,Panama City FL Yard,1/1/16,253189.06,270658.78,17469.72,17469.72
9,HPE,Helen Hailey,Justin Boyer,"MACON, GA, #43 [Closed:05/10/2016]",MACNGAYD,GA,Macon GA Yard,1/1/16,778293.18,951795.38,173502.2,173502.2
9,HPE,Helen Hailey,Todd Skinner,"Duluth, #169 [Closed:05/10/2016]",DULUGAYD,GA,Duluth GA Yard,1/1/16,387.6,1014.55,626.95,626.95
9,HPE,Helen Hailey,Todd Skinner,"KENNESAW LUMBER, #64 [Closed:05/10/2016]",KENNGAYD,GA,Kennesaw GA Yard,1/1/16,2062.08,4223.32,2161.24,2161.24
9,HPE,Helen Hailey,Todd Skinner,"MORROW LUMBER, #62 [Closed:05/10/2016]",MORRGAYD,GA,Morrow GA Yard,1/1/16,207,714,507,507
9,HPE,Helen Hailey,Todd Skinner,"MORROW MILLWORK, #68 [Closed:05/10/2016]",ATLAGAMW,GA,Atlanta GA Millwork,1/1/16,2937054.34,4001668.28,1064613.94,1064613.94
10,PRE,Robert Cody,Dominic Williams,"Palm Bay, FL Yard, #524",PALMFLYD,FL,Palm Bay FL Yard,1/1/16,1127326.32,1528349.27,401022.95,401022.95
10,PRE,Robert Cody,Doug Bross,"Sanford, FL Yard, #1909",SANFFLYD,FL,Sanford FL Yard,1/1/16,644317.97,838799.06,194481.09,194481.09
10,PRE,Robert Cody,Michael Lamb,"Pooler, GA Yard, #144",POOLGAYD,GA,Pooler GA Yard,1/1/16,839937.99,1064491.19,224553.2,226754.15
10,PRE,Robert Cody,Sonny Joyner,"North Charleston, SC, #182",SUMMSCYD,SC,Summerville SC Yard,1/1/16,627412.72,789565.62,162152.9,162152.9
10,PRE,Robert Cody,Vince Gaboury,"Punta Gorda, FL Yard, #452",PUNTFLYD,FL,Punta Gorda FL Yard,1/1/16,942496.17,1147975.96,205479.79,205479.79
10,PRE,Robert Cody,Vince Gaboury,"Brooksville, FL, #449",BRVLFLYD,FL,Brooksville FL Yard,1/1/16,120546.89,169795,49248.11,55791.59
10,PRE,Robert Cody,Vince Gaboury,"Tampa, FL Millwork, #1649",TAMPFLMW,FL,Tampa FL Ext Doors,1/1/16,3069087.09,3851904.54,782817.45,786073.57
10,PRE,Robert Cody,Vince Gaboury,"Clearwater (Largo), FL Lumber, #544",CLWAFLYD,FL,Clearwater FL Yard,1/1/16,226379.27,324163.56,97784.29,97784.29
10,PRE,Robert Cody,Vince Gaboury,"Bradenton, FL, #450",BRADFLYD,FL,Bradenton FL Yard,1/1/16,590730.99,756267.02,165536.03,165536.03
10,PRE,Colin Robert,Jordan Williams,"Tulsa, OK Lumber, #2730",BRAROKYD,OK,Tulsa OK Yard,1/1/16,0,156.8,156.8,156.8
10,PRE,Colin Robert,Jordan Williams,"Tulsa, OK Millwork, #2752",BRAROKMW,OK,Tulsa OK Millwork,1/1/16,1265625.59,1748661.29,483035.7,483035.7
10,PRE,Colin Robert,Jordan Williams,"Tulsa, OK Roofing, #2732",BRAROKGP,OK,Tulsa OK Gypsum & Roofing,1/1/16,757.6,-551.1,-1308.7,1308.7
10,PRE,Colin Robert,Randy Jackson,"WICHITA, #2070",WICHKSYD,KS,Wichita KS Yard,1/1/16,676675.03,855778.12,179103.09,179103.09
10,PRE,Colin Robert,Randy Jackson,"Garden City, KS Lumber, #2571",GARDKSYD,KS,Garden City KS Yard,1/1/16,757685.03,990256.32,232571.29,232571.29
10,PRE,Colin Robert,Randy Jackson,"Grandview, MO Millwork, #2574",GRVWMOMW,MO,Grandview MO Millwork,1/1/16,1685903.77,2224347.62,538443.85,538443.85
10,PRE,Colin Robert,Rick Salinas,"Rio Grand Valley, TX Lumber, #2750",MERCTXYD,TX,Mercedes TX Yard,1/1/16,0,75,75,75
10,PRE,Colin Robert,Rick Salinas,"Rio Grand Valley, TX Millwork, #2710",MERCTXMW,TX,Mercedes TX Millwork,1/1/16,2851825.97,4050462.24,1198636.27,1198636.27
10,PRE,Helen Hailey,Greg Birtsch,"Knoxville, TN, #288",KNOXTNYD,TN,Knoxville TN Yard CLSD,1/1/16,0,0,0,0
10,PRE,Helen Hailey,Jim Long,"Hopkinsville, KY, #284",HOPKKYYD,KY,Hopkinsville KY Yard,1/1/16,343989.95,443246.2,99256.25,99256.25
10,PRE,Helen Hailey,Mike Russell,"Pelham, AL Lumber, #405",PELMALYD,AL,Pelham AL Yard,1/1/16,1006205.53,1250366.07,244160.54,244160.54
10,PRE,Helen Hailey,Paul Ballard,"Chattanooga, TN, #285",CHATTNYD,TN,Chattanooga TN Yard,1/1/16,529849.55,632387.57,102538.02,102538.02
10,PRE,Helen Hailey,Paul Ballard,"Cookeville, TN, #224",COOKTNYD,TN,Cookeville TN Yard,1/1/16,478302.87,614615.34,136312.47,136305.16
10,PRE,Helen Hailey,Paul Ballard,"Hattiesburg, MS Lumber, #606",HATTMSYD,MS,Hattiesburg MS Yard,1/1/16,1197545.19,1566275.73,368730.54,368730.54
10,PRE,Helen Hailey,Tim Roop,"Johnson City, TN Lumber, #242",GRAYTNYD,TN,Gray TN Roofing,1/1/16,64074.13,79093.42,15019.29,15019.29
10,PRE,Helen Hailey,WC Hare,"Hendersonville, NC, #143",HENDNCYD,NC,Hendersonville NC Yard (Asheville Hwy),1/1/16,362251.92,476440.07,114188.15,114188.15
10,PRE,Jamie MacZuffie,Bo Hubbard,"FAYETTEVILLE, #909",FAYENCYD,NC,Fayetteville NC Millwork,1/1/16,134.48,284.02,149.54,149.54
10,PRE,Jamie MacZuffie,Bo Hubbard,"Greensboro, Gypsum, #123",GRBONCGP,NC,Greensboro NC Gypsum,1/1/16,282.89,0,-282.89,282.89
10,PRE,Jamie MacZuffie,Bo Hubbard,"Fayetteville, Gypsum, #124",FAYENCGP,NC,Fayetteville NC Gypsum,1/1/16,1029.28,1229.26,199.98,199.98
10,PRE,Jamie MacZuffie,Bob Kellington,"RTP Millwork, #125",DURHNCMW,NC,Durham NC Millwork,1/1/16,766428.92,939783.53,173354.61,170496.25
10,PRE,Jamie MacZuffie,Bob Kellington,"Raleigh, NC, #205",RALENCYD,NC,Raleigh NC Yard,1/1/16,6873.4,8783.29,1909.89,1909.89
